country	address
AT	37 Radlbrunn, Ziersdorf, Austria
AT	9 Kurzegasse 7221 Marz
AT	Steinbux 50b, Götzis
AT	33 Wiedner Hauptstraße, Wien
AT	61 Kleinlungitz, Grafendorf bei Hartberg, Austria
AT	Hauptstraße 28 Wolkersdorf im Weinviertel
AT	Zaubertalstraße 24, 4020, Leonding
AT	Wittmannsdorf 15, Sankt Peter am Ottersbach
AT	Johann-Offner-Straße 2, Wolfsberg, 9400
AT	Am Haidhofteich 18 Baden
AT	24 Wolmersgraben, 4550, Kremsmünster
AT	Niedergams 14, Deutschlandsberg
AT	69 Hasenkogl, Arnfels
AT	1 Florianistraße, Pfaffstätt
AT	1 Schloßstraße, 2551, Enzesfeld-Lindabrunn
AT	Dorfstraße 15a, Haiming
AT	Mechtlerstraße 8, Korneuburg
AT	8 Prunnlehenstraße, Leonding
AT	10 Lissgraben, Langenlois
AT	53 Innsbrucker Straße Kirchdorf in Tirol 6382
AT	46 Unterberger Weg, 9551, Steindorf am Ossiacher See
AT	Grünegasse 12, 8111, Gratwein-Straßengel
AT	Niedersulzerstraße 25, 2225, Zistersdorf
AT	24 Hankham, Henndorf am Wallersee, Austria
AT	20 Birkenweg, Leonding
AT	Kopfing 48, Kaindorf, Austria
AT	92 Etzersdorf, 8160, Sankt Ruprecht an der Raab
AT	Feldgasse 2, Großebersdorf, Austria
AT	4 Am Giessen 6271 Uderns
AT	37 Frühlingstraße, Höchst
AT	Hart Kirchenweg 3 St. Georgen am Ybbsfelde
AT	17 Einöd Tamsweg
AT	Fernpaßstraße 56, Biberwier
AT	99 Innsbruckerstraße Going am Wilden Kaiser
AT	2c Wingertgasse, 6714, Nüziders
AT	Leitersdorf im Raabtal 5, Feldbach
AT	Pürzlbach 28, Weißbach bei Lofer
AT	Birkenstraße 20, Sattledt, 4642, Austria
AT	12 Josef Braun Straße, Kappel am Krappfeld, 9321
AT	Steinbachgraben 4 Sankt Barbara im Mürztal 8664
AT	Klinggasse 6, 3420, Klosterneuburg
AT	Burgenlandstraße 53, Hainburg a.d. Donau, Austria
AT	49 Haidermühle, 5310, Tiefgraben
AT	37 Dorf, Neustift im Mühlkreis, Austria
AT	Hackinger Steg 1315 Wien 1130
AT	Fasangasse 4, Leopoldsdorf im Marchfelde, 2285
AT	148 Ottendorf, Ottendorf an der Rittschein, Austria
AT	73 Ameisbachzeile Wien
AT	45 Großreinprechts, Lichtenau im Waldviertel, 3522
AT	7 Auf der Wiese, Braunau am Inn
AT	3 Bergweg, 4111, Walding
AT	26 Schwarze Au Rollfährestraße, Klosterneuburg, Austria
AT	64 - 64a Hermann-Gmeiner-Straße, 6460, Imst
AT	Platz 32, 6524, Kaunertal
AT	Bachweg 6, 8144, Haselsdorf-Tobelbad
AT	105 Dorf, Breitenbach am Inn, Austria
AT	Fichtengasse 1a, 8793, Trofaiach, Austria
AT	Leithen, 4421, Aschach an der Steyr, Austria
AT	Strauchgasse 1, Eggendorf
AT	See XIII 23 Lassee
AT	49 Friedhofgasse, Purbach am Neusiedler See, 7083
AT	Pottendorfer Straße 150, Wiener Neustadt
AT	Schulgasse 3 Hatting
AT	8 Hofgasse, Innsbruck, Austria
AT	44 Unterstinkenbrunn, Unterstinkenbrunn
AT	1 Haflingerweg, 4651, Stadl-Paura
AT	Langfeldstraße 19, Steyregg, 4040
AT	54 Untere Weißgerberstraße, 1030, Wien
AT	10 Sternenweg, Reichersberg, Austria
AT	Promenade 14, 2821, Lanzenkirchen, Austria
AT	Gablerstraße 25, Bregenz
AT	Nikolaus-Lenau-Straße 3, 6176, Völs
AT	22 Hunnenbrunn/Wimitzstraße 9300 Frauenstein Austria
AT	Dürckheimstraße 12, 4232, Hagenberg im Mühlkreis
AT	25 Gablerner Straße, Eberndorf
AT	Pöllau bei Gleisdorf 47, Markt Hartmannsdorf
AT	Mitterweg 1, Neukirchen an der Enknach, 5145, Austria
AT	26 Siedlergasse 2452 Mannersdorf am Leithagebirge
AT	Grafenberg 17, Flattach
AT	Scheib 13, Kirchschlag
AT	Brucknerstraße 13, Grein
AT	Obenberg 25, 4312, Ried in der Riedmark
AT	Rosiwalgasse 66, Wien
AT	10 Waldfeld Weitersfelden 4272
AT	2 Wöbergasse, Wien
AT	Gärtnerstraße 53, Wels, 4600
AT	Ährengrubenweg 36, 1190, Wien
AT	62 Lofererstraße, Kirchbichl, 6322, Austria
AT	2 Eichelburgweg 9241 Wernberg
AT	Sonnleiten 82, 8832, Oberwölz
AT	108 Nesslegg Schröcken 6888 Austria
AT	Salzachstraße 5, Wien
AT	Bundesstraße 126, Gössendorf
AT	Innerstaudach 15, Kitzbühel
AT	64 Scheibenmais, Langenzersdorf
AT	10 Hochgarten, Zwettl an der Rodl
AT	1 Lindenweg Mauthausen 4310
AT	53 Montafonerstraße, Gaschurn
AT	Leogang 32, Leogang, 5771
AT	Schloßgasse 14, 7423, Pinkafeld, Austria
AT	Blindendorfer Str. 43, Ternitz
AT	Panoramastraße 32 Neumarkt in der Steiermark 8820
AT	Lehnrain 14a Mieming 6414
AT	7 Schulweg, Passail
AT	Frauendorfer Straße 4, Traismauer
AT	4 Gusindegasse, 2361, Laxenburg, Austria
AT	8 Brucknerstraße, St. Florian
AT	177 Ramssiedlung, 2880, Kirchberg am Wechsel
AT	Römersee-Mobilheime 2011, Pöttsching, Austria
AT	Turnergasse 6, 4680, Haag am Hausruck
AT	Mühlgasse 16, Lockenhaus, 7442
AT	29 Oberhofenweg, St. Johann in Tirol
AT	Glasenberg 15, Maria Neustift, 4443
AT	34 Kudlichstraße, St. Pölten, 3100
AT	87 Kainisch, Bad Mitterndorf
AT	7 Kronengasse, Schruns, Austria
AT	8 Am Hühnerberg Mistelbach Austria
AT	28 Oberthern, Heldenberg
AT	Anzengrubergasse 25, Klosterneuburg, 3400, Austria
AT	7 Lehen Sankt Veit im Pongau 5621
AT	429 Linzer Straße, 1140, Wien
AT	Maderspergerstraße 3, Klagenfurt am Wörthersee, Austria
AT	1a Schattbergsiedlung, Kitzbühel
AT	Ritterkamp 3, 3911, Rappottenstein
AT	Haselgraben 3b, Forchtenstein
AT	15 Fröhlichweg, Altmünster
AT	11 Weingartenstraße, Horitschon, Austria
AT	Hauptstraße 43, Munderfing, 5222
AT	Lafnitzgasse 18, Wien
AT	7 Langgasse, Hartberg, 8230
AT	75 Lunzenweg, Sankt Koloman
AT	Alois Stummer-Gasse 6, Maria-Lanzendorf, 2326
AT	21 Dr. Wayand-Ring, Kirchdorf an der Krems, 4560
AT	6 Im Tal Rohrbach-Berg
AT	8 Hauptstraße Schäffern
AT	Moosweg 13 Ulrichsberg 4161
AT	Lilienstraße 1, St. Valentin, Austria
AT	6 Bienekweg, Groß-Siegharts, 3812, Austria
AT	18 Götzenbichlweg, Weiz, Austria
AT	Blumenstraße 11, Lochau, Austria
AT	31 Steingarten Schönau im Mühlkreis 4274
AT	13a Traubengasse, Gramatneusiedl, 2440
AT	1 Holzbergweg, 4400, Steyr
AT	79 Merkersdorf, Hardegg
AT	4b Mühlreith Rosenau am Hengstpaß
AT	7 Hyazinthengasse Ternitz
AT	189 Markt, Mauterndorf
AT	Hermann-Gmeiner-Straße 67, 6020, Innsbruck
AT	9 Hauptplatz, Mattersburg
AT	45 Schneeberggasse, Wiener Neustadt
AT	Teichweg 34, Hausmannstätten
AT	5 Altschlaining, 7461, Stadtschlaining
AT	Gutenberggasse 7, Ternitz
AT	Liga f. fortschr. Lebensgestaltung 68, Tulln an der Donau, 3425
AT	Uhlandgasse 5, Kapfenberg
AT	Höhenstraße 8, Blindenmarkt
AT	11 Weingartenstraße, Ottensheim
AT	Mathias Göstl-Weg 12, 2136, Laa an der Thaya, Austria
AT	24 Unterweg Navis
AT	Ammerweg 10, Wolfsberg
AT	75 Arbeitergasse, Deutschkreutz, 7301, Austria
AT	St. Andrä 107, St. Andrä, 9433
AT	35 Angergasse, Purbach am Neusiedler See, 7083
AT	34 Eiselsbergstraße 4600 Wels
AT	Bundesstraße 109, Piringsdorf
AT	54 Tinstinger Straße, Garsten, Austria
AT	32 Rudolfstraße, 8010, Graz
AT	146a Gniebing, Feldbach, Austria
AT	Riedgarten 8, Fußach, 6972
AT	19a Prof.-Ficker-Weg, Innsbruck
AT	1 Rauhriegel, Weiden bei Rechnitz
AT	18 Wiesengasse, Fügen, 6263
AT	18 Luftensteinerstraße Luftenberg an der Donau
AT	Lamberger Straße 2 Pölfing-Brunn 8551
AT	11 Sigburgweg, 6811, Göfis
AT	2 Wienerweg, 4360, Grein, Austria
AT	29 Prälatendammstraße, Bregenz, 6900, Austria
AT	14 Griesbachwinkl 5761 Maria Alm am Steinernen Meer
AT	16 Freilandweg 8077 Gössendorf
AT	Södingberg 187, Geistthal-Södingberg
AT	5a Quergasse, Frauenkirchen, 7132, Austria
AT	28 Segelhafen West Neusiedl am See 7100
AT	46 Saglstraße, Telfs, Austria
AT	Rupprechterstraße 56, Salzburg
AT	Sonnenalm 144, Bad Mitterndorf
AT	5 Reibersdorf, 4860, Lenzing
AT	35 Braungasse, Wien
AT	Schladnitzstraße 14, Leoben, Austria
AT	290 Hauptstraße, Alland
AT	7 Hugo-v.-Hofmannsthal-Str., Salzburg, 5020
AT	3 Hading, Kallham
AT	Hirtstraße 13, Linz
AT	14 Dr. Karl Renner-Straße, Dürnkrut, 2263
AT	12 Koschatgasse, Graz
AT	Eckberg 119 Gamlitz Austria
AT	7 Dorfstraße, Lechaschau
AT	100 Rastenfeld Rastenfeld 3532
AT	Leitersdorf im Raabtal 231, Feldbach
AT	1 Waldgasse Andau Austria
AT	Paschegasse 7 Landeck 6500
AT	18 Würzberg, Kallham
AT	44 Bahnstraße, Dürnkrut
AT	Grubertalstraße 11, Volders
AT	Birkenbergstraße 15, Telfs, 6410
AT	Eißlgasse 37a Graz 8010
AT	38 Brenjurweg, 6464, Tarrenz
AT	36 Feuringweg, Brixen im Thale
AT	49 Plainfelder Straße, Thalgau
AT	26 Herzog Odilo-Straße, Mondsee
AT	30 Friedrich Schiller-Straße, Traiskirchen
AT	Rußbachstraße 48, 2123, Kreuttal, Austria
AT	57 Pitschgau, Eibiswald, 8552
AT	10 Paasdorfer Straße, 2125, Ladendorf, Austria
AT	Pischeldorfer Straße 191, Klagenfurt am Wörthersee, 9020
AT	46 Ufer, Wallsee-Sindelburg, 3313, Austria
AT	11 Safestraße, Bruck an der Großglocknerstraße, 5671, Austria
AT	Goldhammergasse 39, Wien
AT	17 Weyerbachstraße, Weißkirchen an der Traun, Austria
AT	Erlenweg 4, Langkampfen
AT	44 Bachackergasse, Perchtoldsdorf
AT	6 Peter-Span-Weg, Silz
AT	Sandl 40, 4251, Sandl
AT	177 Roseldorf, Sitzendorf an der Schmida
AT	29 Hofwiese, Kremsmünster
AT	11 Höhe Keutschach am See
AT	31 Roseldorf, Großmugl, Austria
AT	Lastenstraße 1 Spittal an der Drau
AT	2 Lengau, 3633, Schönbach, Austria
AT	115 Tröpolach, Hermagor-Pressegger See
AT	19 Unterhochstegstraße, Hörbranz, 6912
AT	32 Pafnitz Axams 6094
AT	27 Voglbichl Mooskirchen 8562
AT	161 Alpbach, Alpbach
AT	14 Hilbertpromenade, Klosterneuburg, 3400
AT	32 Roseggergasse, Oberpullendorf
AT	Josef-Franz-Huter-Straße 47 Innsbruck
AT	8a Prof. Schunbach-Straße, Wörgl
AT	2 Marcusgasse, Wien, 1140, Austria
AT	12 Aichat 6321 Angath
AT	Wiese 530, Kappl
AT	Blaasstraße 38 Wien Austria
AT	14 Schulstraße, 3264, Gresten
AT	27 Matrei am Brenner Matrei am Brenner
AT	52 Größing Tieschen
AT	35 Wiener Straße, 2103, Langenzersdorf
AT	Figl-Straße 4, Ebreichsdorf, Austria
AT	16 Bahnstraße, Dürnkrut, 2263
AT	19 Schutzhausweg, Wien, 1170, Austria
AT	93 Hörstorf, 4343, Mitterkirchen im Machland
AT	Kranebitterstraße 1, Völs, 6176, Austria
AT	Obere März 66, Stumm
AT	Graben 7, 3233, Kilb
AT	Am Rain 8a, Innsbruck
AT	Blasbauerweg 14, Graz, Austria
AT	Schönbichlstraße 3 Amstetten 3300 Austria
AT	Peintstraße 250, Markt Hartmannsdorf, 8311, Austria
AT	30 Halbturnerstraße, Frauenkirchen
AT	68 Feistritz an der Gail Feistritz an der Gail 9613 Austria
AT	29 Trattenbach, 2881, Trattenbach
AT	25 Lindauweg, Fieberbrunn, 6391
AT	Feistritz am Wechsel 297, Feistritz am Wechsel, 2873
AT	75 Oberdorf Breitenbach am Inn
AT	Hauptplatz 6, 3355, Ertl
AT	Nauders 302, Nauders
AT	Höhenweg 19A, 6421, Rietz
AT	34 Winterbachgasse, Fohnsdorf, Austria
AT	23 Kerschdorfer Forstseeweg, 9220, Velden am Wörther See
AT	25 Hochleitenweg, Graz, 8055
AT	16 Hügelweg, Graz, 8046
AT	Assmannwaldweg 3, Pusterwald
AT	Mozartgasse 18, Feldkirchen bei Graz, 8073
AT	10 Sonnenstraße, Mühlheim am Inn, 4961
AT	7 Ludwig Halauska-Straße, 3340, Waidhofen an der Ybbs
AT	Rainlehenstraße 2 5451 Werfen
AT	Dorf 24, Hochfilzen
AT	Wachtelweg 2, Wien
AT	Mitterstraße 65, 8111, Gratwein-Straßengel
AT	116 Bach, 8511, Sankt Stefan ob Stainz
AT	Oberdorfstraße 29, Fuschl am See
AT	235 Prädastenweg, Auffach, Wildschönau
AT	1 Am Krautacker, Oed-Oehling, 3312, Austria
AT	29 Josef-Lanner-Gasse, Kottingbrunn
AT	Salzstraße 12 6401 Inzing
AT	144 Tallach, St. Jakob im Rosental
AT	14 Klosterhofstraße, Ybbs an der Donau
AT	Sportplatzstraße 28, Untersiebenbrunn, 2284, Austria
AT	5 Türkengasse, Sieghartskirchen
AT	3 Falkensteinweg, Kirchberg in Tirol, 6365
AT	Burgen 827 Alberschwende 6861
AT	Gallmannsegg 32, Kainach bei Voitsberg, Austria
AT	Menteweg 13, Villach
AT	Walter-Pichler-Straße 45, Telfs
AT	Wiesenweg 2, Hallwang, 5300
AT	Kernstockgasse 6, Kapfenberg
AT	6 Schneegasse, Ried im Traunkreis
AT	Kaindorf 293, Kaindorf
AT	6 Schloßstraße, Katzelsdorf, 2801
AT	Stillupklamm 828 6290 Mayrhofen
AT	Redtenbachstraße 21, 3340, Waidhofen an der Ybbs, Austria
AT	Endlas 6, Ottenschlag, 3631
AT	25 Parkstraße Schwanenstadt Austria
AT	Spallartgasse 21 Wien
AT	Flurgasse 25, 8680, Mürzzuschlag
AT	9a Vorderjägerweg, Kirchdorf in Tirol
AT	13 Hypolz, Groß Gerungs, 3920
AT	Lindrain 31 6342 Niederndorf
AT	7 Beim Mauthaus, Tulln an der Donau
AT	Zellach 29, Frantschach-St. Gertraud, 9413
AT	Ruster Straße 6, Oggau am Neusiedler See
AT	Ybbssteinbach 32, 3345, Göstling an der Ybbs
AT	116 Feichten, Kaunertal
AT	6B Lexengasse, Salzburg
AT	31 Linzerstraße, Gmunden
AT	21 DDr. Rosenberg-Straße, Sankt Barbara im Mürztal
AT	14 Südhang, Wendling, 4741
AT	Rosenbergen 65, Kreuttal
AT	3 Kirchenbühel, 4901, Ottnang am Hausruck
AT	90a Sillian, Sillian
AT	25 Mitterling, 8490, Bad Radkersburg
AT	Josef Wimmerstraße 3 3730 Eggenburg
AT	Gasteil 28, 2640, Prigglitz
AT	7 Steinwendergasse, Neunkirchen, 2620, Austria
AT	96 Perbersdorf bei Sankt Peter, Sankt Peter am Ottersbach, 8093
AT	Oed 14, Miesenbach
AT	Bahnweg 3b, Frastanz
AT	Untere Landstraße 11, 3500, Krems an der Donau, Austria
AT	Buchhofstraße 9, Steinhaus, 4641, Austria
AT	28 Stockern Meiseldorf
AT	Namloser Straße 2, Stanzach, Austria
AT	30 Kirchenäcker Weiden am See Austria
AT	11 Perneggstraße, Waidhofen an der Thaya
AT	18 Uferweg, Deutschlandsberg
AT	65 In der Leithen, Krems an der Donau
AT	13 Salzburger Straße, 5163, Mattsee
AT	Hinterfeld 920, 6861, Alberschwende
AT	7 Hof, Brixen im Thale
AT	Laimbauerweg 23, Luftenberg an der Donau
AT	Eiblstraße 6, Türnitz
AT	1 Auf der Ertlhöhe, Seeboden am Millstätter See
AT	Hintperggasse 92, Wien
AT	33 Zedras, Ludmannsdorf, Austria
AT	2 Am Stadtblick Freistadt
AT	141 Klammstraße Innsbruck
AT	Raiffeisenplatz 1, 8430, Leibnitz
AT	Binzerweg 21, Linz
AT	Augasse 6, Fürstenfeld
AT	Brennereiweg 3a, 2325, Himberg
AT	Alterbachstraße 17, Salzburg
AT	18a Leopold-Leuthner-Straße, Haugsdorf
AT	12 Quellbachgasse, Moosbrunn, 2440
AT	187 Hauptstraße, Schwarzau am Steinfeld
AT	5 Straning, Straning-Grafenberg, 3722
AT	1d Glücksweg, 4501, Neuhofen an der Krems, Austria
AT	Ländbühel 15, Kramsach, Austria
AT	2 Weinbergstraße, Amstetten, 3300, Austria
AT	Königsdorf 5, Oberneukirchen, 4182, Austria
AT	10 Unrading Krenglbach 4631
AT	36 Magdwiesen, 8774, Mautern in Steiermark
AT	Weinbergweg 5 Gramatneusiedl
AT	8a Daniel Swarovski-Straße, Absam
AT	1 Gainfeld, Bischofshofen
AT	Traiskirchner Straße 17a, Traiskirchen
AT	59 Leondingerstraße, Traun
AT	8 Weidengasse, Herzogenburg
AT	12 Mobilheimplatz B VII, Sankt Andrä am Zicksee, 7161
AT	25b Feldgasse, Gratwein-Straßengel, Austria
AT	Stattegger Straße 112, Graz
AT	43 Schilchergasse, Stainz, Austria
AT	Adlerstraße 18 Villach
AT	246 Bannholz, Fließ, 6521
AT	50 Dorfbahnstraße, Serfaus
AT	Haselfeldgasse 18 3434 Tulbing
AT	Währinger Straße 161, 1180, Wien
AT	Königsberg 57, 2870, Aspangberg-St. Peter
AT	Am Hauswald 18, Michelhausen, 3451
AT	Querweg 2 Rohrau
AT	Oberbichlgasse 77 Flachau Austria
AT	Riedstraße 66 Wien
AT	10 Kirchenweg Neuberg im Burgenland
AT	Windmühlgasse 9, Zistersdorf
AT	40 Schwarzenbach, 8784, Trieben
AT	9 Raiffeisengasse, 7201, Neudörfl, Austria
AT	Nikolaus-Pytty-Gasse 6, Wien, 1140, Austria
AT	Hölzlwinkl 45, 6365, Kirchberg in Tirol
AT	70c In der Schaufel Rankweil 6830 Austria
AT	9 Sankt Anton an der Jeßnitz, St. Anton an der Jeßnitz
AT	Schlagwiesengasse 40, Puchberg am Schneeberg
AT	Heckenweg 19, Stainz, Austria
AT	2 Wattgasse, Strasshof an der Nordbahn
AT	23 Moarfeldweg, Lienz, 9900
AT	Anton Seidl-Gasse 10, 2345, Brunn am Gebirge
AT	3 Köttlacher Gasse, 2630, Ternitz
AT	Neue Gasse 59, Großengersdorf
AT	Kniewas 16 Klaus an der Pyhrnbahn 4572
AT	80 Stambach, 4822, Bad Goisern am Hallstättersee, Austria
AT	5 Neue Allee, 7571, Rudersdorf, Austria
AT	Wagner 23, 5441, Abtenau
AT	Rubeinweg 1, 8842, Teufenbach-Katsch
AT	47 Robert Blum-Straße, St. Pölten, 3100
AT	7 Gstettengegend, Frankenfels
AT	Reimmichlstraße 33, 9900, Lienz
AT	Sendlweg 3 Salzburg
AT	Meilstraße 27, Zirl
AT	Rohrerbergstraße 35, Graz
AT	Schwendter Straße 20, Kirchdorf in Tirol
AT	20 Wiesenweg, Neustift im Stubaital, 6167
AT	Gartenzeile 34 3842 Thaya
AT	Austraße 7, Gratwein-Straßengel
AT	11A Offingerweg 5020 Salzburg Austria
AT	Usterberg 20, Kirchberg in Tirol, 6365, Austria
AT	Madatschen 4, Serfaus, Austria
AT	Brückenweg 21, 6167, Neustift im Stubaital
AT	40 Am Neuriß, Stockerau, 2000, Austria
AT	6 Theodor-Körner-Gasse, Knittelfeld
AT	Weissenbachweg 5 Absam
AT	Blaiken 44, Scheffau am Wilden Kaiser
AT	Plaschlhof 5, Nußbach
AT	10 Marsgasse, Klagenfurt am Wörthersee
AT	Lichtenau 46, Grünbach
AT	77a Walgaustraße, 6824, Schlins
AT	26 Welser Straße, 4060, Leonding, Austria
AT	1 Am Grasberg, Teufenbach-Katsch, Austria
AT	133 Hohenrainstraße, Graz
AT	9 Richard-Knoller-Straße, Salzburg, 5020
AT	22b Ursula-Bründl-Weg, 9571, Albeck
AT	13 Leopoldine-Padaurek-Straße, 1210, Wien
AT	34 Rikliweg, Wolfsberg
AT	Rittersdorf 24 Irschen Austria
AT	27 Kurzheim, Trofaiach, Austria
AT	Wiesenthalweg 8 8344 Bad Gleichenberg Austria
AT	3 Am Spandlberg, Steyregg, 4221
AT	40 Rankengasse, Villach, 9500
AT	Föhrenweg 7 5301 Eugendorf Austria
AT	Schwall 7, Friesach
AT	Schöneggstraße 96, Leibnitz, 8451
AT	Gasse 186a, Leutasch
AT	Griesweg 16, Weer, Austria
AT	16 Neugasse St. Pölten
AT	Manhartsbrunner Straße 2 Enzersfeld im Weinviertel
AT	Badhöring 43, St. Florian am Inn
AT	Am Giggelstein 35, Hörbranz, 6912, Austria
AT	Hausgärten 47, 7141, Podersdorf am See
AT	Reidenweg 24c, Villach
AT	44 Oberpichling, St. Andrä
AT	Auleiten 40a, Ried im Innkreis
AT	Halltal 59, Mariazell, 8630
AT	16 Zeigerweg, Schönberg im Stubaital, Austria
AT	Rodlberg 19, Gramastetten, Austria
AT	Dorfstraße 121, 6212, Eben am Achensee
AT	5 Wasserstuba Feldkirch 6800
AT	31 Am Berg Sitzendorf an der Schmida Austria
AT	Predlitzwinkel 113, Stadl-Predlitz
AT	Raach 59, Raach am Hochgebirge
AT	27 Talstraße, 6265, Hart im Zillertal
AT	Björnsongasse 25, Wien, Austria
AT	27a Bruder Willram-Straße Wörgl
AT	Sonnfeldgasse 18, 3202, Hofstetten-Grünau
AT	Mühlweg 12 6071 Aldrans
AT	1b Seestraße Obertrum am See
AT	Bederlungerweg 17, Aldrans
AT	4 Waldweg, Ziersdorf
AT	Tattendorfer Straße 53, 2540, Bad Vöslau
AT	215 Gschwendt Strobl
AT	16a Kleinfeiting, Allerheiligen bei Wildon
AT	Grauer-Stein-Weg 2, Innsbruck, 6020
AT	Perchau 47, Neumarkt in der Steiermark, Austria
AT	5 Ludwig van Beethoven-Straße 2483 Ebreichsdorf
AT	Auleiten 28 Ried im Innkreis
AT	3 Winkel 6533 Fiss
AT	89 Grazer Straße, Kapfenberg
AT	An der Feldschmiede 1, 6200, Jenbach
AT	12 Hufelandgasse Wien 1120 Austria
AT	Adolf Kolping-Straße 25, Stockerau
AT	2 Wollmannsberg, Altenfelden
AT	56 Dorfstraße, Mieders
AT	5c Tschusistraße, 5400, Hallein
AT	72 Dürrenmoos, Völkermarkt
AT	Wurlitzergasse 90, 1170, Wien
AT	Feldgasse 42, Traiskirchen, Austria
AT	9 Unterseling 4672 Bachmanning
AT	16a Mittriedstraße, Hard
AT	76 Peuckerstraße, Wien
AT	52 Feldgasse, Sierndorf
AT	268 Stockachweg, Sistrans
AT	Industriestraße 55a, 2514, Traiskirchen
AT	Stadtgraben 43, Loipersbach im Burgenland
AT	2 Bahnhofstraße 3133 Traismauer Austria
AT	54 Veichter, Hagenberg im Mühlkreis
AT	Dittlergasse 20 8160 Weiz
AT	80 Scharnsteinerstraße, Gmunden, Austria
AT	5 Horndorfstraße Hollenthon 2812
AT	200 Hambergstraße, Hart im Zillertal
AT	11 Friedhofgasse, Gratkorn
AT	95 Leopoldgasse, Maria-Anzbach
AT	Untergiblen 25, 6652, Elbigenalp
AT	82 Gabersdorf, Gabersdorf, Austria
AT	93 Pichling, Stainz, Austria
AT	28 Kierlinger Gasse, Klosterneuburg
AT	Rabnitzstraße 24, Piringsdorf
AT	Seeallee 68, Fels am Wagram
AT	12 Gartenstraße 5201 Seekirchen am Wallersee
AT	125 Sellrain, Sellrain
AT	Eidexbergstraße 2a, Kumberg, 8062
AT	Neubaugasse 53, Sankt Andrä am Zicksee
AT	18 Sandtnergasse, Wien, 1210
AT	Probenzing 24, 4941, Mehrnbach
AT	25 Emmerberggasse Wiener Neustadt
AT	Linzer Straße 20, Schwanenstadt
AT	Dr. Karl Liebleitner-Ring 14 2100 Korneuburg
AT	296 Bahnhofstraße Golling an der Salzach 5440
AT	115 Austinstraße, St. Pölten, 3107
AT	3 Glinsnerweg, 4400, Steyr
AT	6 Gschwendt, Strobl
AT	28 Samweg, 6401, Inzing
AT	Hyrtlstraße 5, Wels, 4600
AT	Grazer Straße 55 Langenwang
AT	Grub 7, Thiersee, 6335
AT	50 Wienerstraße, Gedersdorf, 3494
AT	24 Kramerstraße, Tillmitsch, 8434
AT	Dr.-Karl-Steininger-Straße 5, 5230, Mattighofen
AT	Limburggasse 17, Klagenfurt am Wörthersee
AT	6 Markt 4291 Lasberg Austria
AT	Hirtenberger Straße 30, Leobersdorf, 2544
AT	Herrengasse 13, 8230, Hartberg
AT	Mittergrabern 83, Grabern, 2020
AT	Gotthelfgasse 10, Wien
AT	13 Waldstraße, Kirchbichl
AT	Hauptstraße 209, Palterndorf-Dobermannsdorf
AT	Sonnenweg 6, Rohrendorf bei Krems, 3495, Austria
AT	Defreggerstraße 2, Hohenems, Austria
AT	Krottendorf 47, 8564, Krottendorf-Gaisfeld
AT	Marktstraße 662, Sankt Michael im Lungau, 5582
AT	Hinterspadegg 16, Imsterberg, 6492
AT	48 Zeining, Raxendorf, 3654, Austria
AT	80 Waltra, Sankt Anna am Aigen, 8354
AT	Lisztgasse 10, Klagenfurt am Wörthersee
AT	Dobrovastraße 6, Villach
AT	118 Kaufing, Rüstorf, 4690
AT	37 Max Kahrer-Gasse, Klosterneuburg
AT	Handenberg 35, Handenberg
AT	71b Bichlachweg, Kitzbühel
AT	Schwaighof 13 Flaurling 6403
AT	60 Neubaugasse, Auersthal, 2214
AT	Feldbodenring 24 Deutschfeistritz 8121
AT	Lahenstraße 10, Krenglbach, 4631, Austria
AT	5 Baumhöhgasse Andau
AT	7 Akaziengasse Tulln an der Donau 3430
AT	43 Schattenberg, Öblarn, 8960
AT	58 Hauptstraße, Berndorf, Austria
AT	Leopold-Schober-Gasse 17, Gablitz
AT	35 Windmühlgasse, Sankt Andrä am Zicksee
AT	3 Klausweg, Königswiesen, 4281
AT	26 Ollersbachsiedlung, 2261, Angern an der March
AT	Lorystraße 73, Wien, 1110
AT	8 Kapellenweg, Altach
AT	71 Pschorngasse, Wien
AT	33 Rosengasse, Mörbisch am See, 7072
AT	Vischerstraße 10 Neulengbach 3040
AT	1 Schmiedgasse Grafenwörth Austria
AT	Föhrenweg 2, 9241, Wernberg
AT	93 Stockenboi, Stockenboi, 9714
AT	17 Lerchenfeldstraße, Timelkam
AT	Hauptplatz 27, Vitis, Austria
AT	Stelzhamerweg 9, Graz, 8044
AT	Rosental 29, Heiligenkreuz, 2500
AT	120b Gabersdorf, Gabersdorf, Austria
AT	Turracherhöhe 341, Stadl-Predlitz, Austria
AT	4 Großnondorf, Guntersdorf
AT	47 Schulgasse, Muckendorf-Wipfing, Austria
AT	139 Obere Wunkau, Parndorf
AT	29 St. Margarethen, Köttmannsdorf, Austria
AT	Rassach 76 8510 Stainz Austria
AT	40 Angerweg, 9544, Feld am See, Austria
AT	4 Lourdesweg Kolsassberg
AT	Ferdinand Freiligrath-Gasse 40, Deutsch-Wagram
AT	Eiberg 4a, Söll, Austria
AT	8 Holzing, 4623, Gunskirchen, Austria
AT	54a Steinamangererstraße, Oberwart
AT	37 Bahnweg, Silz, Austria
AT	Gustav-Bamberger-Straße 10 Krems an der Donau
AT	Kranzmayerstraße 50 Klagenfurt am Wörthersee
AT	Sonnberg 211, Leogang, Austria
AT	Schulgasse 11 Donnerskirchen
