country	address
RO	26 Str. 1 Mai, OTOPENI
RO	28 Str. Lobacevschi, PLOIESTI
RO	11B Str. Polona, OTOPENI
RO	23 Str. Gorunului, PLOIESTI
RO	Str. Frunzelor 4 PLOIESTI Romania
RO	Str. Olimp 6, PLOIESTI
RO	B-dul. Republicii 187, PLOIESTI, Romania
RO	2 Str. Zanoaga, PLOIESTI
RO	7 B-dul. Bucuresti PLOIESTI
RO	42 Str. Vlad Tepes, PLOIESTI, Romania
RO	Str. Erou Iancu Nicolae 98A, VOLUNTARI, Romania
RO	13 Str. Vasile Lucaciu PLOIESTI
RO	Str. Erou Necunoscut 7, PLOIESTI
RO	Str. Rozetei 14A, PLOIESTI
RO	Str. Razboieni 4 PLOIESTI
RO	Str. Vrancei 36, PLOIESTI
RO	Calea Bucurestilor 175, OTOPENI
RO	22 Str. Bicaz, PLOIESTI
RO	61 Str. Buna Vestire, PLOIESTI
RO	17 Str. Soveja PLOIESTI Romania
RO	Str. Rudului 190, PLOIESTI
RO	Str. Alexandru Odobescu 24, PLOIESTI
RO	44 Str. Sofia, OTOPENI, Romania
RO	Str. Petre Negulescu 8, PLOIESTI
RO	3 Str. Vrancei, PLOIESTI
RO	Str. Campului 11B, OTOPENI
RO	Str. Barbu Delavrancea 13, PLOIESTI
RO	2B Str. Zborului, OTOPENI, Romania
RO	10A Str. Crisan, PLOIESTI, Romania
RO	3 Str. Anton Pann, PLOIESTI
RO	Str. Rubinelor 7, PLOIESTI
RO	12 Str. Macesului, SINAIA
RO	Str. Marasti 19, OTOPENI
RO	Str. Nicolae Filimon 2, PLOIESTI, Romania
RO	20 Str. Alexandru Donici, PLOIESTI
RO	42 B-dul. Carol I SINAIA
RO	Str. Victoriei 13 PLOIESTI
RO	80 Str. Traian, PLOIESTI
RO	20 Str. Trandafirilor, PLOIESTI
RO	36 Str. Banesti, PLOIESTI, Romania
RO	30 Str. Bodocului, PLOIESTI
RO	36 Str. Plaiesilor, PLOIESTI
RO	Str. Amzei 45, PLOIESTI
RO	Str. Vioarei 43, PLOIESTI
RO	47 Str. Tinerimii, PLOIESTI
RO	16 Str. Andrei Muresanu, PLOIESTI, Romania
RO	41 Str. Arges OTOPENI Romania
RO	77 Str. Amzei, PLOIESTI, Romania
RO	2 Str. Tarnave, PLOIESTI
RO	Str. Pustnicului 40, SINAIA, Romania
RO	3 Str. Fortunei, PLOIESTI, Romania
RO	7 Intr. Flori De Camp, OTOPENI
RO	Str. Vintileanca 25, PLOIESTI
RO	Str. Vasile Lupu 67 PLOIESTI
RO	9 Str. Iasului, PLOIESTI
RO	54 Str. Alexandru Odobescu, PLOIESTI
RO	Str. Brancoveanu Voda 24, PLOIESTI
RO	Str. Duzilor 100 CHITILA
RO	Str. Traian 109A, PLOIESTI
RO	49 Str. Colinei, PLOIESTI, Romania
RO	12 Str. Azuga, PLOIESTI
RO	22 Str. Ferme D, OTOPENI
RO	Str. Varful Cu Dor 7 SINAIA Romania
RO	Str. Timotei Cipariu 5, PLOIESTI
RO	Str. Lemnari 21, PLOIESTI
RO	7 Str. Merilor, PLOIESTI
RO	20 Str. Azuga PLOIESTI
RO	26 Str. Primaverii, PLOIESTI
RO	Str. Dezrobirii 3 PLOIESTI
RO	46 Str. Valeni, PLOIESTI
RO	59 Str. Izvoare, PLOIESTI
RO	7 Str. Muscatelor PLOIESTI
RO	Str. Rodica 37, VOLUNTARI
RO	Str. Sofia 58A, OTOPENI
RO	11 Str. Varful Cu Dor, SINAIA
RO	Str. Gheorghe Grigore Cantacuzino 118, PLOIESTI, Romania
RO	Str. Dornei 5, CHITILA
RO	Str. Cazarmii 6, PLOIESTI
RO	Str. Muzelor 24, PLOIESTI, Romania
RO	14 Str. Luminitei, PLOIESTI
RO	9-11 Str. 13 Decembrie PLOIESTI
RO	4A Str. Panciu, PLOIESTI
RO	234 Str. Marasti, PLOIESTI
RO	Str. Catinei 11, PLOIESTI
RO	6 Str. Cozia, PLOIESTI
RO	2 Str. Tintea, PLOIESTI
RO	Str. Plaiesilor 39, PLOIESTI
RO	5 Serban Ion VOLUNTARI
RO	9 Str. Bucegi, PLOIESTI, Romania
RO	100 Str. Marasesti, PLOIESTI, Romania
RO	63 Calea Brasovului, SINAIA
RO	21 Str. Ana Ipatescu, CHITILA
RO	30 Str. Ion Luca Caragiale, OTOPENI
RO	Str. Sofia 22A, OTOPENI
RO	5 Str. Zadei, SINAIA
RO	Str. Alecu Russo 10 PLOIESTI
RO	Str. Clementei 33, PLOIESTI
RO	7 B-dul. Republicii, SINAIA
RO	53 Str. Tarcaului PLOIESTI
RO	Str. Azuga 24 PLOIESTI
RO	12 Str. Constantin Strete PLOIESTI
RO	17 Str. Trandafirilor, PLOIESTI
RO	Str. Valeni 57, PLOIESTI
RO	41 Str. Simion Barnut, PLOIESTI
RO	Str. Domnisori 18, PLOIESTI, Romania
RO	Str. Graurului 6, PLOIESTI, Romania
RO	Str. Temisana 15, PLOIESTI
RO	Str. Tunari 40B, PLOIESTI
RO	Str. Crisan 6A, PLOIESTI
RO	Str. Razboieni 17, PLOIESTI
RO	Str. Mihai Bravu 114, PLOIESTI, Romania
RO	33 Str. Vasile Lupu, PLOIESTI
RO	Intr. Tufanului 7, OTOPENI
RO	Str. Duzilor 109, CHITILA
RO	Str. George Cosbuc 12, CHITILA
RO	Str. Vornicul Beldiman 14 PLOIESTI
RO	29 stefan cel mare VOLUNTARI
RO	13 Str. Vasile Alecsandri, PLOIESTI, Romania
RO	Str. Pictor Iscovescu 46B, PLOIESTI, Romania
RO	Str. Cameliei 7A, PLOIESTI
RO	Str. Cozia 65, PLOIESTI
RO	Str. Garlei 8, PLOIESTI
RO	Str. Belgrad 32, OTOPENI
RO	Str. Lamaitei 10, PLOIESTI
RO	Str. Dimitrie Bolintineanu 8, PLOIESTI
RO	2 Str. Lunii, SINAIA
RO	Drumul Odaii 1B, OTOPENI
RO	Str. Tudor Vladimirescu 46 PLOIESTI
RO	24 Str. Erou Necunoscut, PLOIESTI, Romania
RO	Str. Radu De La Afumati 8 PLOIESTI
RO	Str. Sculptori 6B, PLOIESTI
RO	16 Str. Redutei, PLOIESTI
RO	Str. Cornatel 15 PLOIESTI
RO	21 Str. Alexandru Cel Bun, PLOIESTI
RO	203 Str. Gheorghe Grigore Cantacuzino, PLOIESTI
RO	Str. Calimani 93 PLOIESTI
RO	5 Str. Soseaua Vestului, PLOIESTI, Romania
RO	3 Str. Cerbului, SINAIA
RO	Str. Albastrelelor 16, PLOIESTI
RO	20 Str. Vasile Alecsandri, PLOIESTI
RO	49 Str. Rosiori, PLOIESTI
RO	Aleea Prislop 1, PLOIESTI
RO	Str. Amzei 17, PLOIESTI
RO	Str. Tinerimii 13, PLOIESTI
RO	Str. Mircea cel Batran 121, PLOIESTI
RO	16 Str. Cometului, PLOIESTI
RO	4 Str. Timotei Cipariu, PLOIESTI
RO	Str. Gageni 32, PLOIESTI
RO	Str. Cap. Dumitrescu Traian 65 PLOIESTI
RO	Str. Pielari 70 PLOIESTI Romania
RO	158 Str. Tudor Vladimirescu, CHITILA
RO	6 Str. Italiana, PLOIESTI, Romania
RO	2 Str. Sipote PLOIESTI
RO	Serban Ion 35B, VOLUNTARI
RO	Str. Zgarburei 12, SINAIA
RO	Str. Alba Iulia 142, PLOIESTI
RO	81 Str. 23 August OTOPENI
RO	Str. Daciei 28, PLOIESTI
RO	Str. Tatra 5, PLOIESTI, Romania
RO	42 Calea Moroieni, SINAIA
RO	40 Str. Mihai Eminescu CHITILA
RO	Str. Praga 18B, PLOIESTI
RO	Calea Bucurestilor A19, OTOPENI
RO	2 Str. Vornivul Boldur, PLOIESTI
RO	30A Drumul Negru VOLUNTARI
RO	Str. Castanilor 10, PLOIESTI
RO	Str. Tibles 19F, OTOPENI
RO	22 Str. Izvoare PLOIESTI
RO	Str. Mihai Eminescu 18, SINAIA
RO	Str. Zefirului 28 PLOIESTI
RO	15 Str. Mesteacanului, PLOIESTI
RO	Str. Nicolae Titulescu 15, PLOIESTI, Romania
RO	101 Str. Barcanesti, PLOIESTI
RO	14 Str. Cercelus PLOIESTI
RO	30 Str. Narciselor, PLOIESTI
RO	Str. Colinei 72 PLOIESTI
RO	Str. Primaverii 25, PLOIESTI
RO	92 B-dul. Ferdinand SINAIA
RO	Str. Constantei 9, PLOIESTI
RO	Str. Gheorghe Grigore Cantacuzino 105, PLOIESTI, Romania
RO	Str. Rosiori 43A, PLOIESTI
RO	Str. Doctor Gheorghe Petrescu 76, PLOIESTI
RO	7 Str. Uranus, PLOIESTI
RO	Str. Ion Luca Caragiale 54, PLOIESTI, Romania
RO	91 Str. Eroilor, PLOIESTI, Romania
RO	6 Str. Sevastopol, PLOIESTI
RO	20 Str. Cheia, PLOIESTI
RO	Str. 8 Martie 53 PLOIESTI
RO	9 Str. Crasmaritelor, PLOIESTI
RO	43B Str. Dorobanti, PLOIESTI
RO	26 Str. Dorului, PLOIESTI
RO	10 Str. Dorobanti, PLOIESTI
RO	Str. Lautari 20, PLOIESTI, Romania
RO	35 Str. Oltului, PLOIESTI, Romania
RO	Str. Avram Iancu 26, SINAIA
RO	58 Str. Izvoare PLOIESTI
RO	26 Str. Cometului, PLOIESTI
RO	24 Str. Dorului, PLOIESTI
RO	Str. Lebedei 12, PLOIESTI, Romania
RO	Str. Bujorului 14 CHITILA
RO	13 Str. Lobacevschi, PLOIESTI
RO	Str. Horatiu 10 PLOIESTI
RO	7 Str. Sofia, OTOPENI
RO	38F Str. Erou Iancu Nicolae VOLUNTARI
RO	Str. Crinilor 8-10, SINAIA
RO	Str. Fortunei 26, PLOIESTI, Romania
RO	Str. Charles Darwin 15, PLOIESTI, Romania
RO	Str. Matei Basarab 20, PLOIESTI
RO	Str. Mihail Kogalniceanu 27 SINAIA
RO	1 Str. Bratocea, PLOIESTI
RO	32 Str. Jupiter PLOIESTI
RO	Str. Trandafirilor 49, PLOIESTI
RO	Str. Barbu Stirbei 10, PLOIESTI, Romania
RO	Str. Ferme A 24 OTOPENI
RO	23 Str. Candiano Popescu, PLOIESTI
RO	Str. Plevnei 6, PLOIESTI
RO	B-dul. Carol I 16, SINAIA
RO	Str. Florarilor 33, PLOIESTI, Romania
RO	14 Str. Ion Luca Caragiale SINAIA
RO	Str. Clabucet 2, PLOIESTI
RO	Str. Covurlui 19, PLOIESTI
RO	126 Str. Tudor Vladimirescu, CHITILA
RO	30 Str. Matei Basarab, PLOIESTI
RO	Str. Calimani 82, PLOIESTI
RO	13 Str. Cerna, PLOIESTI
RO	4 Str. Neajlov, PLOIESTI
RO	Str. Bustenari 17, PLOIESTI
RO	18 Str. Piersicului PLOIESTI
RO	Str. Tunari 32, PLOIESTI
RO	4 Str. Aviatorilor, PLOIESTI, Romania
RO	111 Calea Bucurestilor, OTOPENI
RO	Str. Marasesti 12, OTOPENI
RO	Str. Campului 20D, OTOPENI
RO	Intr. Ion Creanga 8, PLOIESTI, Romania
RO	Str. Saturn 46 PLOIESTI Romania
RO	10 Str. Spatar Milescu, PLOIESTI
RO	Str. Dreptatii 9A, PLOIESTI, Romania
RO	B-dul. Ferdinand 100, SINAIA
RO	11 Str. Boian, PLOIESTI
RO	Str. Ferme A 3, OTOPENI
RO	Str. Mesteacanului 7B, PLOIESTI
RO	4 Str. Doctor Gheorghe Petrescu, PLOIESTI
RO	13 Str. Ion Rusu Sirianu PLOIESTI
RO	86 Str. Tudor Vladimirescu, OTOPENI
RO	55 Str. Carpenului PLOIESTI
RO	Str. Padurii 27 PLOIESTI
RO	4 Str. Dunarii, PLOIESTI, Romania
RO	Str. Colinei 87, PLOIESTI
RO	41 Str. Musat, VOLUNTARI
RO	Str. Izvoare 27 PLOIESTI
RO	8 Str. Muncii, PLOIESTI
RO	Str. Bistritei 5, PLOIESTI, Romania
RO	Str. Sofia 65, OTOPENI
RO	3 Str. Doaga, PLOIESTI
RO	Str. Tudor Vladimirescu 118, CHITILA
RO	5A Str. Candiano Popescu, PLOIESTI
RO	5 Str. Sabinelor, PLOIESTI
RO	35 Alexandru Ioan Cuza, VOLUNTARI
RO	Str. Marasti 148, PLOIESTI, Romania
RO	17 Str. Nicolae Titulescu, PLOIESTI
RO	Str. Horia 1, PLOIESTI
RO	7 Str. Tazlau, PLOIESTI
RO	Str. Furnica 2 C, PLOIESTI
RO	Str. Grivita 27M,27M6,27T, OTOPENI
RO	Str. Colinei 70, PLOIESTI
RO	36 Str. Vasile Lupu, PLOIESTI
RO	Str. Vornicei 11, PLOIESTI
RO	4 Str. Covurlui, PLOIESTI
RO	5A Str. Lastunilor, SINAIA
RO	Str. Furnica 6, SINAIA
RO	3 Str. Crizantemelor, PLOIESTI, Romania
RO	53 Str. Marasesti, PLOIESTI
RO	Str. Tudor Vladimirescu 45, PLOIESTI
RO	15 Str. Sofia OTOPENI
RO	1 Str. Vioarei, PLOIESTI
RO	12 Str. Lunca Prutului PLOIESTI
RO	Str. Erou Calin Catalin 8, PLOIESTI
RO	12 Str. Furnica, SINAIA, Romania
RO	3bis Str. Scaieni, PLOIESTI
RO	2 Str. Cimpoiului, PLOIESTI
RO	Str. Miron Costin 86, PLOIESTI
RO	Str. Dobrogei 34-36 PLOIESTI
RO	Str. Crangului 44, PLOIESTI
RO	Str. Eugen Jebeleanu 27 C, VOLUNTARI
RO	Intr. Magnoliei 3, PLOIESTI
RO	Str. Lamaitei 15, PLOIESTI
RO	Str. Pompieri 1, SINAIA
RO	Str. Mihai Eminescu 8 CHITILA
RO	Str. Gornistilor 1, PLOIESTI
RO	Str. Beresti 30 PLOIESTI
RO	1A Intr. Liliacului, OTOPENI
RO	Str. Tudor Vladimirescu 96 CHITILA
RO	1 Str. Nucetului, PLOIESTI
RO	Str. Moreni 56A, PLOIESTI, Romania
RO	19 Str. Pelinului, PLOIESTI
RO	Str. Beresti 4, PLOIESTI
RO	122 Str. Gheorghe Doja, PLOIESTI
RO	Str. Petarca 10, PLOIESTI
RO	Str. Nicolae Titulescu 102 PLOIESTI
RO	47 Str. Prelungirea Oituz, PLOIESTI
RO	Str. 1 Mai 1, PLOIESTI
RO	6 Str. Santierului, PLOIESTI
RO	Str. Luptatorilor 4, PLOIESTI
RO	3 Str. Neagoe Basarab, PLOIESTI
RO	Str. Nalbei 8, OTOPENI
RO	48 Str. Valeni, PLOIESTI, Romania
RO	18 Str. Doctor Toma Ionescu, PLOIESTI, Romania
RO	26 Str. Snagov, PLOIESTI, Romania
RO	14 Str. George Enescu, SINAIA
RO	Str. Iulius Fucic 35 PLOIESTI
RO	Str. Nicolae Titulescu 76, PLOIESTI, Romania
RO	21 Str. Victoriei PLOIESTI
RO	Str. Rudului 183, PLOIESTI
RO	37 Str. Popa Farcas, PLOIESTI, Romania
RO	Str. Malu Rosu 40, PLOIESTI, Romania
RO	7 Str. Patriei, PLOIESTI
RO	1 Str. Licurici PLOIESTI
RO	Calea Bucurestilor 234, OTOPENI
RO	58 Str. Ion Creanga, CHITILA
RO	Str. Cernica 6 PLOIESTI
RO	Str. Brancoveanu Voda 50, PLOIESTI, Romania
RO	7 Str. Castanilor, PLOIESTI
RO	27B Str. Bustenari, PLOIESTI
RO	35 Str. Furnica, SINAIA
RO	Str. Crisan 32 PLOIESTI Romania
RO	16 Str. Udriste Nasturel, PLOIESTI, Romania
RO	15 Str. Praga, PLOIESTI, Romania
RO	Str. Tinerimii 36, PLOIESTI
RO	30B Str. Primaverii, PLOIESTI
RO	Str. Ferme D 18A, OTOPENI
RO	Str. Bratocea 27, PLOIESTI
RO	28 Str. Clementei, PLOIESTI, Romania
RO	Str. Zefirului 44, PLOIESTI, Romania
RO	71 Str. Ana Ipatescu PLOIESTI
RO	131 Str. Buna Vestire, PLOIESTI
RO	27 Str. Arcului, PLOIESTI, Romania
RO	Intr. Castor 1, PLOIESTI
RO	Str. Alexandru Cel Bun 25A, PLOIESTI
RO	Str. Cuza Voda 1, SINAIA
RO	Str. Gheorghe Sion 5, PLOIESTI
RO	Str. Lacul Ursului 49, OTOPENI
RO	18 Str. BIsericii, OTOPENI
RO	1B Str. Timpului, PLOIESTI
RO	Str. Nicolae Balcescu 37, CHITILA
RO	Str. Fabricilor 13, PLOIESTI
RO	59 Str. Trandafirilor, PLOIESTI
RO	5 Str. Eroilor, VOLUNTARI
RO	38 Str. Aprodul Purice PLOIESTI
RO	Str. Tudor Vladimirescu 36, OTOPENI
RO	1 Str. Petru Maior, PLOIESTI, Romania
RO	Str. Emil Zola 8 PLOIESTI
RO	9 Str. Primaverii PLOIESTI
RO	Str. Ferme D 14 OTOPENI
RO	Str. Vlad Tepes 33, PLOIESTI
RO	14 Str. Horia Closca si Crisan SINAIA
RO	105A Str. Malu Rosu, PLOIESTI
RO	Calea Moroieni 32, SINAIA
RO	26 Str. Buna Vestire PLOIESTI
RO	37 Str. Simion Barnut, PLOIESTI
RO	Str. Cuza Voda 3, PLOIESTI
RO	Str. Gheorghe Doja 143, PLOIESTI
RO	Str. Veniamin Costache 59, PLOIESTI
RO	21 Str. Stanjeneilor, PLOIESTI
RO	B-dul. Petrolului 56 PLOIESTI
RO	Str. Pictor Iscovescu 45, PLOIESTI, Romania
RO	21 Str. Sevastopol PLOIESTI Romania
RO	74 Str. Rosiori, PLOIESTI, Romania
RO	Str. Saturn 12, PLOIESTI
RO	32A Str. Belgrad, OTOPENI
RO	Str. Milcov 5 PLOIESTI
RO	1A Str. Dorna, PLOIESTI, Romania
RO	81 Str. Mircea cel Batran, PLOIESTI
RO	Str. Pinului 8, PLOIESTI
RO	60 Str. Pielari, PLOIESTI
RO	Str. Albinei 22, PLOIESTI
RO	Str. Faurari 17, PLOIESTI
RO	Str. Timotei Cipariu 1B PLOIESTI
RO	Str. Scorusului 5, PLOIESTI
RO	38 Str. Eugen Jebeleanu VOLUNTARI Romania
RO	Str. George Cosbuc 19, CHITILA
RO	5 Str. Padina, PLOIESTI
RO	37 Str. Sculptori, PLOIESTI
RO	60 Str. Drumul Garii, OTOPENI
RO	4 Str. Sitarilor, SINAIA, Romania
RO	Str. Alba Iulia 24, PLOIESTI
RO	5 Str. Radu Cel Mare, PLOIESTI
RO	Str. Gageni 45, PLOIESTI
RO	50 Str. Lupeni PLOIESTI
RO	97 Str. Eroilor, PLOIESTI
RO	Calea Moroieni 37, SINAIA, Romania
RO	Str. Codrii Cosminului 13, PLOIESTI
RO	19 Str. Dezrobirii PLOIESTI
RO	14 Str. Vornicul Bold, PLOIESTI
RO	34 Str. Grivita, OTOPENI
RO	39 Str. Nalbei, OTOPENI
RO	Str. Horatiu 3, PLOIESTI
RO	Aleea Bartesti 3, SINAIA
RO	Str. Gheorghe Grigore Cantacuzino 37, PLOIESTI
RO	6 Str. General Ion Dragalina, PLOIESTI
RO	40 Str. Leului PLOIESTI
RO	Str. Ianachita Vacarescu 33 PLOIESTI
RO	31 Str. Torcatori, PLOIESTI
RO	Str. Pictor Rozentval 33 PLOIESTI Romania
RO	Str. Furnica 3, PLOIESTI
RO	32 Str. Dambovita, PLOIESTI
RO	Str. Vitejilor 4B, PLOIESTI
RO	Str. Marasesti 30A, OTOPENI
RO	Str. Jupiter 40, PLOIESTI
RO	Str. Faurari 4, PLOIESTI
RO	Str. Rudului 138, PLOIESTI
RO	155 Str. Gheorghe Grigore Cantacuzino PLOIESTI
RO	4 Str. Walter Maracineanu, SINAIA
RO	Str. Armasilor 5, PLOIESTI
RO	Str. Craitelor 3, OTOPENI, Romania
RO	Str. Decebal 12, PLOIESTI, Romania
RO	7 Str. Neptun, PLOIESTI
RO	Str. Valter Maracineanu 2, PLOIESTI
RO	22 Str. Ion Luca Caragiale OTOPENI
RO	Str. Ana Ipatescu 27, PLOIESTI
RO	Str. Azuga 14, PLOIESTI
RO	56 Str. Pictor Iscovescu, PLOIESTI
RO	Str. Valeni 121, PLOIESTI
RO	Str. Horia 32, PLOIESTI
RO	Str. Grausorului 16, PLOIESTI
RO	Str. Petrolul 75A PLOIESTI
RO	9 Str. Belgrad OTOPENI
RO	Str. Fabricilor 12 PLOIESTI
RO	9 Str. Nuferilor CHITILA
RO	77A Str. Erou Iancu Nicolae, VOLUNTARI, Romania
RO	21 Str. Dimitrie Bolintineanu, PLOIESTI
RO	15 Str. Drumul Negru, VOLUNTARI
RO	6 Str. Crivatului PLOIESTI Romania
RO	17 Str. Zambilelor, PLOIESTI
RO	Str. Nicolae Iorga 40, OTOPENI, Romania
RO	Str. Arborilor 52, PLOIESTI, Romania
RO	34 Str. Marasesti, PLOIESTI
RO	67 Str. Rudului PLOIESTI
RO	2 Str. Olimp, PLOIESTI
RO	21 Str. Principatelor Unite, PLOIESTI
RO	Str. Secelenilor 4, PLOIESTI
RO	Str. Crangasi 10, PLOIESTI
RO	Str. Vasile Alecsandri 2 PLOIESTI
RO	Str. George Toparceanu 18, OTOPENI
RO	31 Str. Unghiului, PLOIESTI
RO	Str. Vanatori 4, PLOIESTI
RO	Str. Rudului 137 PLOIESTI
RO	Str. Bobalna 23, PLOIESTI
RO	Aleea Iezerului 2, PLOIESTI
RO	16 Str. Muscatelor, PLOIESTI
RO	14 Str. Florarilor, PLOIESTI
RO	Str. Dambovita 23, PLOIESTI
RO	Str. Tudor Vladimirescu 88, PLOIESTI, Romania
RO	2 Str. Spatar Milescu, PLOIESTI
RO	16 Str. Vornicul Bold, PLOIESTI
RO	82-84 Str. Erou Iancu Nicolae, VOLUNTARI, Romania
RO	Str. Erou Iancu Nicolae 75-77, VOLUNTARI
RO	35 Str. Oituz, OTOPENI
RO	Str. Zambilelor 12, PLOIESTI, Romania
RO	Str. Iulius Fucic 22, PLOIESTI
RO	Str. Fagului 8, PLOIESTI
RO	Str. Moliftului 4 PLOIESTI
RO	Str. Vasile Boierescu 6 PLOIESTI
RO	66 Str. Izvoare, PLOIESTI
RO	1 Str. 23 August, OTOPENI
RO	65 Str. Nicopole, PLOIESTI
RO	Str. Caramidari 12, PLOIESTI
RO	6 Str. Cosmesti, PLOIESTI
RO	1 Str. Caramidari PLOIESTI
RO	Str. Soimului 9, PLOIESTI
RO	Str. Macesului 10 PLOIESTI Romania
RO	Str. Alunilor 2 PLOIESTI
RO	Str. Putul Cu Apa Rece 16, PLOIESTI
RO	Str. 23 August 89B, OTOPENI
RO	117 Str. Tudor Vladimirescu, CHITILA
RO	13 Str. Bucegi, PLOIESTI
RO	Str. Gheorghe Grigore Cantacuzino 336, PLOIESTI
RO	Str. Motilor 1, PLOIESTI
RO	11 Str. Narciselor SINAIA
RO	1 Str. Orzari PLOIESTI
RO	18 Str. Dunarii, PLOIESTI
RO	Str. Postei 36, PLOIESTI
RO	Str. Casin 8, PLOIESTI
RO	Str. George Toparceanu 35B, OTOPENI
RO	Str. Neagoe Basarab 21, PLOIESTI
RO	Str. Tudor Vladimirescu 39, PLOIESTI
RO	11 B-dul. Republicii, SINAIA
RO	Str. Pliesilor 27, PLOIESTI
RO	Str. Popescu Ciocanel 6A, PLOIESTI
RO	Str. Daliei 3, PLOIESTI, Romania
RO	Str. Lemnari 18, PLOIESTI
RO	26 Str. Poienitei, PLOIESTI
RO	Str. Cernica 10, PLOIESTI
RO	26 Str. Narciselor, PLOIESTI
RO	20B Str. Costache Negruzzi, PLOIESTI
RO	Str. Zefirului 54, PLOIESTI
RO	Str. Piersicului 15A, PLOIESTI
RO	133 Str. Mircea cel Batran, PLOIESTI
RO	24 Str. Vintileanca PLOIESTI
RO	Str. Rezervelor 12, PLOIESTI
RO	Str. Duzilor 88 CHITILA
RO	255 Calea Bucurestilor, OTOPENI, Romania
RO	61 Str. Bobalna, PLOIESTI
RO	Str. Marasti 238 PLOIESTI
RO	23 Str. Fabricilor, PLOIESTI, Romania
RO	11 Str. Victoras, PLOIESTI
RO	Str. Duzilor 107, CHITILA
RO	3 Str. Iazului, PLOIESTI, Romania
RO	23 Str. Bisericii, OTOPENI
RO	Str. Nicolae Iorga 38 OTOPENI
RO	33 Str. Sinaii, PLOIESTI
RO	Str. Alunilor 38, PLOIESTI
RO	85 Str. Trandafirilor, PLOIESTI
RO	8 Str. Zidari PLOIESTI Romania
RO	7 Str. Arcului, PLOIESTI
RO	Str. Alexandru Lapusneanu 1C, PLOIESTI, Romania
RO	46 Str. Transilvaniei, PLOIESTI
RO	33F Str. Erou Iancu Nicolae, VOLUNTARI
RO	48 Str. Malu Rosu, PLOIESTI
RO	8 Str. Doctor Victor Babes, PLOIESTI
RO	46A Str. Plopilor PLOIESTI
RO	Str. Diaconu Coresi 83 PLOIESTI
RO	185 Str. Lupeni PLOIESTI
RO	Aleea Aeroportului 3, PLOIESTI
RO	Str. Crinilor 2, SINAIA
RO	8 Str. Ana Ipatescu CHITILA
RO	Str. Spatari 20, PLOIESTI
RO	11 Aleea Prislop, PLOIESTI
RO	Str. 23 August 143, OTOPENI
RO	Str. Traian 23, PLOIESTI, Romania
RO	31 Str. Rosiori, PLOIESTI
RO	4 Str. Jepilor PLOIESTI
RO	7 Str. Spatari, PLOIESTI
RO	30 Str. Unghiului, PLOIESTI
RO	Str. Zanoaga 4, PLOIESTI
RO	42A Str. Vlad Tepes PLOIESTI
RO	Str. Mihai Bravu 149 PLOIESTI
RO	3 Str. Minelor, PLOIESTI
RO	Str. Gheorghe Doja 35A-B, PLOIESTI
RO	13 Str. 13 Septembrie, SINAIA
RO	Str. Paul Constantinescu 7, PLOIESTI
RO	Str. Carpenului 68, PLOIESTI, Romania
RO	1 Str. Spatar M. Cantacuzino, SINAIA
RO	93A Str. Gheorghe Grigore Cantacuzino, PLOIESTI, Romania
RO	Str. Rubinelor 2, PLOIESTI
RO	59 Str. Pielari, PLOIESTI
RO	20 Str. Duca Voda, PLOIESTI
RO	Str. Cerasului 6, PLOIESTI
RO	Str. Vasile Lucaciu 20 PLOIESTI
RO	Str. Nichita Stanescu 16 PLOIESTI Romania
RO	Str. Decebal 13A PLOIESTI Romania
RO	Str. Concordiei 1, PLOIESTI
RO	Str. Gheorghe Doja 177, PLOIESTI
RO	VOLUNTARI
RO	11 Str. Crangasi, PLOIESTI, Romania
RO	Str. Colinei 61, PLOIESTI
RO	18 Str. Take Ionescu PLOIESTI Romania
RO	Str. Ion Luca Caragiale 5C OTOPENI
RO	44 Str. Furnica, SINAIA
RO	3A Str. Cercului PLOIESTI
RO	Str. Libertatii 9, PLOIESTI
RO	Str. Armasilor 17, PLOIESTI
RO	Str. Rodica 13, VOLUNTARI
RO	9 Str. Neagoe Basarab, PLOIESTI
RO	Str. Stefan Greceanu 10, PLOIESTI
RO	Str. Transilvaniei 63, PLOIESTI
RO	Str. Marasti 228, PLOIESTI, Romania
RO	15 Str. Rahovei, PLOIESTI
RO	4 Str. Daciei, PLOIESTI
RO	24B Str. Pictor Iscovescu, PLOIESTI
RO	Str. Dragos Voda 4, PLOIESTI, Romania
RO	Str. Spicului 3, PLOIESTI
RO	Str. Eroilor 121, PLOIESTI
RO	Str. Staruintei 5, PLOIESTI, Romania
RO	Str. Barbu Stirbei 28 PLOIESTI
RO	12 Str. Buna Vestire, PLOIESTI
RO	Str. Lupeni 79, PLOIESTI
RO	Str. Albinei 14 PLOIESTI
RO	44 Str. Calimani, PLOIESTI
RO	1 Str. Spatari, PLOIESTI, Romania
RO	15 Str. Soveja, PLOIESTI
RO	Str. Malu Rosu 126, PLOIESTI
RO	Str. Alba Iulia 80 PLOIESTI Romania
RO	Str. Italiana 7, PLOIESTI
RO	Str. Stefan Cel Mare 13 PLOIESTI
RO	38 Str. Ciresoaia, PLOIESTI, Romania
RO	Str. Lobacevschi 11, PLOIESTI, Romania
RO	Str. Rozmarin 13A, PLOIESTI
RO	Str. Moreni 4, PLOIESTI
RO	Str. Uranus 10, PLOIESTI
RO	62 Str. Pictor Iscovescu, PLOIESTI
RO	7A Str. Arcusului, PLOIESTI
