country	address
LU	Am Pëtz 6, Weidingen
LU	Route de Mondorf 15, Remich, 5552
LU	62 Rue des Fleurs Dudelange
LU	Zëtteger Gare 1, 6255, Zittig
LU	42 Rue du Mont St Jean, 3492, Dudelange
LU	Rue Andrea Costa-Delvaux 1, Luxembourg
LU	Heienhaff 1A 1736 Senningerberg
LU	Rue du Golf 31, 1638, Senningerberg
LU	Rue de la Poste 56, Belvaux
LU	Route de Luxembourg 19, Schieren, 9125
LU	Rue de Luxembourg 24 Pontpierre
LU	Route de Boevange 8, Bissen, Luxembourg
LU	63 Dicksstrooss, 5451, Stadtbredimus
LU	21 Rue Franz Liszt, 1944, Luxembourg
LU	11 Rue Amélie, Bettembourg
LU	213 Val Ste Croix, 1371, Luxembourg, Luxembourg
LU	Rue Principale 13A, 9190, Vichten, Luxembourg
LU	Iewescht Strooss 27 Mompach Luxembourg
LU	30 Rue de la Fontaine, 3470, Dudelange, Luxembourg
LU	149 Route de Trèves, Niederanven
LU	Rue Mathias Tresch 25, Luxembourg
LU	16 Vieille Rue, Oberfeulen
LU	Op Frounerwaasser 1, Merkholtz
LU	Avenue Nicolas Kreins 11, Wiltz
LU	Waasserklapp 6 Dalheim 5681
LU	1 Millescheck, 6834, Biwer, Luxembourg
LU	Rue de la Libération 111, Linger
LU	Rue de la Chapelle 50, Kayl
LU	Sentier de la Scierie 8, Luxembourg
LU	72 Rue Henri Dunant, Luxembourg
LU	Rue Laangert 19, Bettange-sur-Mess, 4971
LU	6A Rue Beyren, 6925, Flaxweiler
LU	9 Rue des Prunelles, Mondorf-les-Bains, 5639
LU	3 Wilwerdangerweeg Basbellain
LU	Rue de la Forêt 10, Eisenborn
LU	4 Rue Mathendahl, Niederkorn, 4520
LU	Val Ste Croix 161 Luxembourg
LU	29 Rue Marcel Knauf, Rodange, 4826, Luxembourg
LU	Montée St. Hubert 5A Koerich 8387
LU	Rue de Hunsdorf 23 Mullendorf Luxembourg
LU	Rue de Mamer 17, Kehlen, 8280
LU	Route de Pétange 143, 4645, Niederkorn
LU	32 Rue Joseph Hansen, Luxembourg
LU	90 Rue Tattenberg, Dudelange, 3569
LU	Rue Jean Bertels 36 Luxembourg 1230
LU	75 Route d'Esch, 3340, Huncherange
LU	Rue Alphonse Benoît 17, Dudelange
LU	36 Rue Pierre Dupong, 4545, Differdange
LU	Rue Neimillen 10, 6195, Imbringen, Luxembourg
LU	Rue Poutty Stein 45, Luxembourg
LU	36 Rangwee, 2412, Luxembourg
LU	34 Cité Op Gewaennchen, 4383, Ehlerange
LU	85 Cité Emile Mayrisch, Schifflange
LU	Route de Longwy 115, 4831, Rodange
LU	Rue des Mouleurs 15 Dudelange
LU	4 Krechelsberg, Vichten
LU	43 Rue du 9 mai 1944, Howald, Luxembourg
LU	Rue Pierre Krier 22, 3854, Schifflange
LU	26 Rue Wangert, Mensdorf, 6931
LU	Neiewee 39, Heiderscheid, 9157
LU	Rue des Romains 174, Strassen
LU	12 Quartier Wendel, 3881, Schifflange, Luxembourg
LU	19 Route de Luxembourg Bereldange
LU	13 Cité Franz Leesberg, Esch-sur-Alzette
LU	Route de Longwy 72, 4750, Pétange
LU	Brillwee 1, Kehlen, Luxembourg
LU	81 Rue d'Esch, Ehlerange, Luxembourg
LU	24 Op Feileschter, Mondercange
LU	1 Rue Zénon Bernard, Esch-sur-Alzette
LU	Route d'Esch 67, Huncherange
LU	6 Schweecherdaulerstrooss, Noerdange, 8551, Luxembourg
LU	Rue Emmanuel Servais 77, Sanem
LU	29 Rue d'Oetrange, 5236, Sandweiler
LU	313 Rue de Rollingergrund, Luxembourg
LU	Route de Noertrange 13, Wiltz
LU	Avenue du Parc des Sports 106, Oberkorn
LU	Rue Jean-Pierre Michels 8, 4243, Esch-sur-Alzette, Luxembourg
LU	4 Rue Sidney Thomas, 4332, Esch-sur-Alzette
LU	3 Rue Principale, Stolzembourg
LU	2 Rue de l'Eglise, Emerange
LU	Kiirfechstrooss 26C, 6834, Biwer
LU	Rue Henri Dunant 15 Esch-sur-Alzette
LU	13 Am Wangert, Berbourg
LU	Mielstrachen 50 Niederanven
LU	71 Rue J.-B. Scharlé 4666 Niederkorn Luxembourg
LU	14 Rue Théodore de Wacquant, 4345, Esch-sur-Alzette
LU	33 Rue Giselbert, Luxembourg, 1627, Luxembourg
LU	13 Rue Metzler, Crauthem
LU	Rue du Commerce 32, 8220, Mamer
LU	Rue de l'Hôpital 44, 4137, Esch-sur-Alzette, Luxembourg
LU	Bei der Breck 3, Gonderange
LU	Rue du Kiem 35, Capellen
LU	Rue du Berger 10, Ingeldorf, 9161, Luxembourg
LU	49 Rue de Kleinbettingen, Steinfort, Luxembourg
LU	Rue de la Fontaine 10, Belvaux, 4446, Luxembourg
LU	9 Rue Dr Elvire Engel Nospelt
LU	11 Rue Auguste Dutreux, Kockelscheuer
LU	Um Wandhaff 1, Hollenfels, Luxembourg
LU	1 Millewee, Noerdange, 8551
LU	4 Rue du Kiem Steinfort
LU	18 Rue de Gonderange, Eschweiler, 6169
LU	6 Rue du Moulin, 9179, Oberfeulen
LU	Um Hesselsbierg 25, Tétange, 3776
LU	Rue de la Résistance 40, Huncherange, Luxembourg
LU	Rue du Relais 3 Gostingen
LU	14 Rue Pierre Frieden, 4448, Soleuvre
LU	Rue Guillaume 24, Rodange, 4820
LU	Rue de Rodenbourg 22 Ernster
LU	Wëlleschleid 1, Septfontaines
LU	23 Rue Longchamp Ingeldorf
LU	Rue des Jardins 11, Bereldange, Luxembourg
LU	Résidence Le Manoir 34, 6313, Beaufort
LU	Op Dirbett 6, Mondercange
LU	Rue Belair 18, 3820, Schifflange, Luxembourg
LU	Rue du Château 4A, Rambrouch
LU	Rue de la Fontaine 71, Rodange, 4815
LU	Op Fankenacker 52, Bettembourg
LU	5A Rue du Knapp, Moesdorf, Luxembourg
LU	28 Um Biergwee, 4522, Oberkorn
LU	12 Rue de l'Eau, Bascharage
LU	2 Rue Grand-Duc Adolphe, Dudelange
LU	Maison 43 Deiffelt 9744
LU	22 Cité Penzelbaach, Useldange, Luxembourg
LU	6 Rue Boschent 9155 Grosbous Luxembourg
LU	19 Rue Lehberg, 9124, Schieren, Luxembourg
LU	102 Route de Longwy, Pétange
LU	102 Avenue Lucien Salentiny Ettelbruck
LU	Rue Sigefroi 1, Mamer, 8267
LU	Rue du Village 10, Abweiler, Luxembourg
LU	Rue de la Chiers 28 Pétange
LU	3 Rue Grand-Duc Jean, Colmar-Berg
LU	Um Aecker 4, 9767, Pintsch
LU	Cité Charles de Gaulle 47 4951 Bascharage
LU	30 Rue du Curé, Luxembourg
LU	Rue de Limpach 47F, Soleuvre
LU	2 Hoenerwee 3333 Hellange
LU	26 Am Duerf, Roullingen
LU	Route de Luxembourg 27, Lamadelaine, Luxembourg
LU	28 Rue Randlingen, Hagen
LU	Rue Alexandre 2, 4507, Differdange
LU	4 Rue de Rotterdam, Esch-sur-Alzette, 4308
LU	Rue du Walebroch 6 Diekirch
LU	7 Rue Nicolas Welter, Luxembourg
LU	Rue Tattenberg 44, Dudelange, 3569
LU	Rue de Schwarzenhof 7, Steinfort
LU	208 Reckenthal, Strassen
LU	12 Rue Belle-Vue, 8013, Strassen
LU	Rue Wilson 30 2732 Luxembourg
LU	Rue de Sanem 26, Niederkorn, Luxembourg
LU	16B Rue du Village, 6183, Gonderange
LU	Um Knapp 11, Grevenknapp
LU	15 Rue de la Fontaine, Esch-sur-Alzette
LU	70 Rue des Romains, Strassen, Luxembourg
LU	Fossé des Tanneurs 6, Grevenmacher, Luxembourg
LU	Rue Marie-Adélaide 39, Luxembourg, 2128
LU	Rue St. Sebastien 44 Rumelange Luxembourg
LU	Schoulstrooss 5, Elvange, 5692
LU	17 Rue Belle-Vue, Rombach-Martelange
LU	5 Suebelwee, 8521, Beckerich, Luxembourg
LU	Rue de la Chapelle 40, Bissen, 7765
LU	Avenue du Parc des Sports 16, Oberkorn, 4671
LU	5 Route de Zoufftgen Dudelange
LU	Rue Willmar 10, Bettembourg, Luxembourg
LU	113 Rue du Cimetière, 1338, Luxembourg
LU	Kierchewee 12, Noerdange
LU	Allée St. Hubert 4 Bridel Luxembourg
LU	Rue Comte Jean-Frederic D'Autel 23 Mersch Luxembourg
LU	38 Rue de Blaschette, 7353, Lorentzweiler
LU	Un der Äisch 12, Kahler
LU	Rue de la Fontaine 4C, Sanem
LU	39 Grand-Rue, Hobscheid
LU	Rue Edward Steichen 12, Pétange
LU	Route de Diekirch 7, 7220, Helmsange
LU	Rue de Mersch 78, 7620, Larochette, Luxembourg
LU	Rue de la Libération 45, Linger, 4797, Luxembourg
LU	Bunte Wee 2 Ermsdorf
LU	29 Um Kiem Senningen 6960
LU	9 Am Enneschten Flouer Moersdorf Luxembourg
LU	29 Duerefstrooss, Munshausen, Luxembourg
LU	Rue John Dolibois 19 5651 Mondorf-les-Bains
LU	Rue Emil Marx 29, 5775, Weiler-la-Tour
LU	Ënnescht Duerf 10, Enscherange
LU	13A Rue de Reckange, Mondercange
LU	Rue Erasme 12 Luxembourg
LU	17 Route du Vin, Ehnen
LU	Rue Eugène Conrad 9 Dudelange
LU	Rue Auguste Liesch 9, 8063, Bertrange
LU	Rue du Bois 25, Beaufort
LU	Rue de la Paix 12 Pétange 4770
LU	11 Rue des Chaudronniers, Dudelange
LU	Rue Victor Hugo 2, 4140, Esch-sur-Alzette
LU	Rue de Wilwerdange 28, Troisvierges, 9911
LU	Um Trenker 101 6962 Senningen Luxembourg
LU	Rue Pierre Kersch 9, 4175, Esch-sur-Alzette
LU	5 Am Geher, 6913, Roodt-sur-Syre
LU	21 Rue de Holzem 8355 Garnich
LU	Echelsbaach 6, Lamadelaine, 4871, Luxembourg
LU	6 Tontelerwee, Oberpallen
LU	Neie Wee 25, 8385, Koerich
LU	2 Am Laaspesch, Moesdorf
LU	6 Am Ieselswee, Bettendorf, 9356
LU	Rue d'Olm 17, 8392, Nospelt
LU	33 Kierchestrooss, Heinerscheid, Luxembourg
LU	Rue du Château 21, Wiltz
LU	11 Rue Eugène Mouschand, Hautcharage, Luxembourg
LU	84 Rue Principale, Tétange, 3770
LU	Rue Vauban 14, 2663, Luxembourg
LU	47 Rue Roger Barthel, Bereldange
LU	16 Rue de Donven, 6840, Machtum, Luxembourg
LU	Kerwech 14, Greiveldange, 5427
LU	Rue Ry Boissaux 2 Dudelange
LU	11 Rue du Cimetière Perlé 8824
LU	23 Rue Abraham Lincoln, 8333, Olm
LU	Rue du Lac 23, Bivels
LU	Am Aker 34, Lamadelaine, 4893
LU	15 Rue des Romains, Mersch, 7563
LU	Rue d'Olingen 11, Roodt-sur-Syre
LU	5 Rue de la Montagne, Hesperange, Luxembourg
LU	Rue Alexandre Schintgen 18, Crauthem
LU	5 Am Aastert, 9644, Dahl
LU	Rue de Luxembourg 3 Kopstal
LU	Rue du Bois 32, Soleuvre, Luxembourg
LU	136 Rue d'Esch, Soleuvre
LU	Rue de Meispelt 14, Keispelt
LU	28 Rue Charlemagne, Luxembourg, 1328
LU	Rue des Pommiers 68, Luxembourg
LU	2 Rue Curé Jacques Kayser, Esch-sur-Alzette
LU	Um Treppchen 7, Bettendorf, Luxembourg
LU	6 Rue Jean-Pierre Lamboray, 1951, Luxembourg
LU	29 Rue Nic Bodry, Dudelange, 3426
LU	Rue de Luxembourg 25, 5408, Bous
LU	13 Rue de Sanem, Ehlerange, 4382
LU	41 Rue Emile Mayrisch Dudelange 3522
LU	Gruecht 14, Medernach, 7660
LU	18 Schlassgewan Schrassig 5364
LU	44 Rue Grande-Duchesse Charlotte, Mersch
LU	8 Rue Pierre Goedert, Esch-sur-Alzette
LU	Rue Pierre Olinger 4, 9264, Diekirch
LU	Strachen 9, Greiveldange
LU	3 Rue Charles de Gaulle, Soleuvre
LU	54 Rue du Vieux Moulin, Lamadelaine
LU	34 Rue du Kiem, Capellen, 8328
LU	Um Bommel 17, Bonnal
LU	15 Rue des Marguerites, 2127, Luxembourg, Luxembourg
LU	18 Avenue Dr Klein, 5630, Mondorf-les-Bains, Luxembourg
LU	Rue de Noertzange 38, Schifflange, 3860
LU	75 Rue Auguste Charles, Luxembourg, 1326
LU	An der Selz 1, Bettendorf, 9359
LU	21 Haaptstrooss Hovelange
LU	21 Rue Alferweiher 6412 Echternach
LU	37 Rue du Bois, Linger
LU	56 Rue de Michelbouch, Mertzig
LU	61C Route d'Arlon, Capellen, 8310
LU	Rue Neuve 33 4759 Pétange
LU	Rue Léon Kauffman 34 Luxembourg
LU	Rue Jean Friedrich 14, Dudelange, 3469
LU	56 Rue du Titelberg Lamadelaine
LU	Duarrefstrooss 109, Huldange
LU	107 Rue de Soleuvre, 4670, Differdange
LU	4 Rue des Champs, 7764, Bissen
LU	Rue de la Fontaine 8, Reckange-sur-Mess
LU	36 Rue Johny Flick, 1550, Luxembourg
LU	Chemin Rouge 53, Belvaux, 4480
LU	Rue Ch. W. Gluck 41, Luxembourg
LU	2 Place de l'Église Ehnen
LU	22 Op Léirech, Wilwerwiltz
LU	4A Rue Killebierg Hassel
LU	Rue Principale 97, 8365, Hagen
LU	Rue de Wintrange 16A, Elvange, 5692
LU	Rue du Stade John F. Kennedy 28, Dudelange
LU	36 Rue de Luxembourg, 3392, Roedgen
LU	Rue de Schwiedelbrouch 26A, Rambrouch
LU	Place de l'Eglise 1, Surré, 9687
LU	5 Schoulwee, 9835, Hoscheid-Dickt
LU	70 Rue Emile Mayrisch Dudelange
LU	17 Rue de Wecker, Grevenmacher, Luxembourg
LU	105 Route de Belvaux, Oberkorn, 4510
LU	25 Rue de la Gare, Bettembourg
LU	24 Duerfstrooss Tarchamps
LU	Avenue de la Faïencerie 10, Luxembourg
LU	Rue de la Libération 14, Bettembourg, 3249
LU	12 Kierchestrooss, Bettel, Luxembourg
LU	Rue du Stade Jos Nosbaum 12, Dudelange
LU	2 Rue Lou Koster, Beringen, 7593, Luxembourg
LU	Rue Mathias Koener 25 Esch-sur-Alzette
LU	11 Rue de la Forêt, Scheidgen
LU	84 Rue de Luxembourg, 7540, Rollingen
LU	6 Rue Micky Bintz-Erpelding, Esch-sur-Alzette
LU	Rue de Steinfort 60, Kleinbettingen, 8381, Luxembourg
LU	Rue Comte Jean-Frederic D'Autel 35, 7515, Mersch
LU	149 Rue de Beggen Luxembourg Luxembourg
LU	Cité Op Hudelen 74B Schifflange 3864 Luxembourg
LU	Rue de Weiler 7A, Merscheid, 9380
LU	2 Rue Pir Schockmel Sanem Luxembourg
LU	65 Route des Trois Cantons, 4970, Bettange-sur-Mess
LU	10 Rue Pierre Kersch, Esch-sur-Alzette, 4175
LU	14 Rue Isidor Lippert, Bettange-sur-Mess, Luxembourg
LU	8 Rue de l'Egalité, 1456, Luxembourg
LU	43 Rue de la Reconnaissance Nationale, Bascharage
LU	Place de Stalingrad 11, 4326, Esch-sur-Alzette, Luxembourg
LU	Rue Jean-Pierre Gaspard 4, Burden, 9142
LU	Konzerwee 5, Schengen, 5444, Luxembourg
LU	32B Rue Michel Thilges, Wiltz, 9573
LU	Boulevard Kaltreis 56, Luxembourg, Luxembourg
LU	Rue Weichert 6, Oberfeulen, 9179
LU	38 Rue du Gruenewald, Asselscheuer
LU	Route d'Esch 243, Luxembourg, Luxembourg
LU	Cité Um Benn 41, Schifflange, 3824
LU	Rue Edouard Wolff 28, 9440, Vianden, Luxembourg
LU	1B Waasserklapp, Dalheim, Luxembourg
LU	Rue de l'Eau 16, 4920, Bascharage
LU	94 Rue Michel Rodange, 4306, Esch-sur-Alzette
LU	12 Avenue Grand-Duc Jean, Capellen, 8323
LU	24 Rue du Barrage 6581 Rosport
LU	5 Rue Brill, Hobscheid
LU	Um Paerchen 20, 8352, Dahlem
LU	6 Rue de France, Belvaux
LU	12 La Corniche, Mondorf-les-Bains
LU	3 Rue Rham Junglinster
LU	Rue de l'Indépendance 12, Steinsel
LU	Flugfeld 16, 9676, Noertrange, Luxembourg
LU	11 Rue Belle-Vue, Ehnen
LU	Rue Antoine-François Van Der Meulen 53, Luxembourg
LU	1 Rue du Château, 6313, Beaufort
LU	6 Route de Luxembourg, Dippach, 4972, Luxembourg
LU	Rue du Parc 165 Dudelange
LU	23A Rue de la Poste, Belvaux, 4477
LU	9 Rue de l'Alzette Roeser
LU	Rue Angeldall 3, Dudelange, 3432
LU	55C Maison, 9742, Boxhorn
LU	8 Rue des Foyers, 6724, Grevenmacher
LU	Rue de l'Alzette 30 Esch-sur-Alzette
LU	Neie Wee 3, Schieren
LU	Rue Wickringerhoehl 3 Ehlange 3961 Luxembourg
LU	19 Kneppchen, Hovelange, 8538, Luxembourg
LU	2A Rue des Ponts 3391 Peppange
LU	19 Rue du Verger, Sanem, 4985
LU	Duerfstrooss 6B, Berbourg
LU	55 Rue de la Semois, Luxembourg
LU	5 Rue de Consdorf, Berdorf
LU	3 Rue de Bonnevoie, Itzig, 5950, Luxembourg
LU	Cité Galerie Hondsbësch 4, 4681, Niederkorn, Luxembourg
LU	Kiem 8, 5337, Moutfort
LU	Rue Principale 89, 5367, Schuttrange
LU	54 Rue Gaaschtbierg, Mamer, 8230
LU	54 Rue Alexander Fleming, Dudelange
LU	15 Rue Théodore Gillen 1625 Howald
LU	25 Burrebeerig, Noertrange, 9676
LU	Rue Prince Jean 14, 9052, Ettelbruck, Luxembourg
LU	2 Op Fulsberg Koerich
LU	2 Rue des Rochers, 6245, Mullerthal
LU	67 Rue Tony Dutreux Luxembourg
LU	15 Rue d'Uebersyren, Mensdorf
LU	Rue de Dahlem 66, Schouweiler, Luxembourg
LU	Route de Kehlen 38 Mamer
LU	27 Rue Fernand D'Huart, Luxembourg, 1739
LU	Rue de Luxembourg 239 8077 Bertrange Luxembourg
LU	Cité am Duerf 1, 6195, Imbringen
LU	1 Rue de Koerich, 8399, Windhof (Koerich)
LU	137 Route de Belvaux, Oberkorn
LU	Haaptstrooss 6, 8720, Rippweiler
LU	Rue Nicolas Calmes 27, Sprinkange, Luxembourg
LU	Rue Alphonse Benoît 19, Dudelange
LU	35 Rue Mathias Tresch, Luxembourg
LU	21 Rue de Lille 4214 Esch-sur-Alzette
LU	Rue Boland 3 6715 Grevenmacher
LU	Maison 20A Rumlange
LU	Rue Anny Blau 3, 5515, Remich
LU	Rue de Bettembourg 23, Livange
LU	Rue Michel Rodange 37, Differdange, 4660, Luxembourg
LU	Rue des Tilleuls 27 8832 Rombach-Martelange
LU	Avenue de la Liberté 203 Niederkorn
LU	17 Boulevard Pierre Dupong, 4086, Esch-sur-Alzette
LU	46 Route de Mersch, Bissen
LU	1 Rue du Parc, Bertrange, Luxembourg
LU	Arelerwee 8 8376 Kahler Luxembourg
LU	1 Rue de la Chapelle, 8506, Redange/Attert
LU	Rue du Cimetière 16A 8286 Kehlen
LU	1B An der Wollefskaul 5440 Remerschen
LU	12 Rue Adolphe Fischer Luxembourg
LU	337 Route d'Esch, Belvaux, Luxembourg
LU	28 Rue du Merschgrund, 8373, Hobscheid
LU	1 Allée St. Hubert 8138 Bridel
LU	8 Rue de Betzdorf, 6951, Olingen
LU	Fond St Martin 52, Luxembourg
LU	17 Rue d'Esch, Mondercange
LU	16 Avenue des Archiducs 1135 Luxembourg
LU	12 Allée des Tilleuls, Redange/Attert, 8508
LU	Cité Demy Steichen 16, Steinfort
LU	Rue de l'Industrie 16 Esch-sur-Alzette
LU	Rue Dr Albert Mambourg 9, 9256, Diekirch
LU	2 An der Aa, Born
LU	Rue Brementrausch 6, Bergem
LU	Rue de la Gare 219, 4460, Soleuvre
LU	5 Viichtbaach, 9189, Vichten
LU	Duerfstrooss 13A, Mecher (Haute-Sûre)
LU	Route de Luxembourg 98, Pétange, 4760, Luxembourg
LU	Bamertal 104 9209 Diekirch
LU	3 Rue de Schoenfels, Bridel, Luxembourg
LU	Rue Jean-François Boch 4, Luxembourg
LU	Avenue Marie-Adelaide 26 Mondorf-les-Bains Luxembourg
LU	Rue Simon Bolivar 6 4037 Esch-sur-Alzette
LU	137 Rue de la Gare, Soleuvre, 4460
LU	Route d'Eppeldorf 67, Beaufort
LU	2 Kriibsebach, Gonderange
LU	Rue Jean Thill 5, Lamadelaine, 4886
LU	6 Lohrbierg, Mersch, Luxembourg
LU	84 Rue d'Oberkorn Soleuvre
LU	Route de Trèves 206A, Niederanven, Luxembourg
LU	Rue de la Colline 36, Ettelbruck, Luxembourg
LU	Wieweschgaass 2 Septfontaines 8395 Luxembourg
LU	Rue des Sept-Arpents 78, Luxembourg
LU	Am Enneschten Flouer 18, Moersdorf, Luxembourg
LU	6 Um Weiher, Hosingen
LU	Rue Dr Welter 15C, Schifflange, 3879, Luxembourg
LU	14B Grand-Rue Redange/Attert
LU	1 An der Hoeff, 9648, Erpeldange
LU	Rue du Brill 13, Belvaux
LU	17 Rue Jean Thill, Lamadelaine, 4886
LU	84 Rue des Remparts, Esch-sur-Alzette
LU	4 Rue Belair Bascharage 4909
LU	Avenue du Dix Septembre 123, Luxembourg
LU	13 Rue Bildgen Gostingen Luxembourg
LU	37D Avenue John F. Kennedy, 1855, Luxembourg
LU	Rue du Cimetière 1, Ingeldorf, 9099
LU	Val Ste Croix 130, Luxembourg
LU	Maison 40, Breinert
LU	Akescht 22, Wahlhausen
LU	Cité Am Bruch 18 8062 Bertrange
LU	34 Rue de Redange, Ospern
LU	4 Op Zaemer, Bascharage
LU	Rue des Tilleuls 29, Strassen, 2510, Luxembourg
LU	59 Cité Louis Blum Esch-sur-Alzette
LU	Rue Rilspert 5, Bertrange
LU	Rue Martzen 15, Colmar-Berg
LU	Rue du Curé 15, Luxembourg
LU	Rue du Houblon 11 3729 Rumelange
LU	Rue Jean-Pierre Erpelding 19, Luxembourg
LU	23 Réimerwee, 9177, Niederfeulen, Luxembourg
LU	Rue de Keispelt 11 Kehlen
LU	1 Rue Albert Wingert Schifflange
LU	Rue Robert Schuman 28, Dudelange, 3566
LU	6 Rue Jean Schneider, Mamer
LU	Am Aal 15, Gilsdorf
LU	10 Rue Léonard Schroeder, 4778, Pétange, Luxembourg
LU	Rue Nelson Mandela anc. Rue des Boers 2 Esch-sur-Alzette
LU	20 Rue de la Paix, 3541, Dudelange
LU	116 Rue Dr Emile Pauly, Niederkorn
LU	Rue Léon Weirich 20, Dudelange
LU	Cité Steen 16, 9993, Weiswampach, Luxembourg
LU	Rue des Prés 1A, Itzig
LU	Rue Batty Weber 2, 3493, Dudelange
LU	Rue d'Athus 37 Pétange 4711
LU	15 Rue de Reichlange, Niederpallen
LU	10 Rue de Manternach, Grevenmacher
LU	12 Schwaarzenhiwwelstrooss Marnach 9763 Luxembourg
LU	45 Rue du Brill, Esch-sur-Alzette, 4041, Luxembourg
LU	27 Rue de l'Eglise, 4552, Niederkorn, Luxembourg
LU	Rue des Jardins 26, 4591, Differdange, Luxembourg
LU	11 Route d'Echternach, Luxembourg
LU	7 Rue de la Montée Berchem 3321
LU	Rue de la Gendarmerie 16 4819 Rodange
LU	Rue Ignace de la Fontaine 24, Luxembourg
LU	3 Rue de Luxembourg, 7540, Rollingen
LU	Rue des Soeurs Franciscaines 14, Mersch
LU	Rue St. Hubert 3, 4582, Differdange, Luxembourg
LU	Rue de l'Usine 200, Belvaux, 4490
LU	Cité Emile Tibessart 12, Schieren, 9136
LU	4 Kierfichsstrooss, Ell
LU	Rue des Mines 15, Oberkorn, Luxembourg
LU	Rue Jean Jaurès 41 Dudelange 3490
LU	3B Maison, Brachtenbach, 9641
LU	Doemptchesgrond 7, Tétange, 3772
LU	47 Rue Pierre Krier Differdange
LU	Am Tremel 3, Useldange, 8706
LU	Op der Gewan 11, Hagen
LU	Route d'Arlon 1, Perlé, 8825
LU	23 Cité Op Soltgen, Schifflange, 3862
LU	Munnereferstrooss 31, Aspelt
LU	Rue Jean-Pierre Brasseur 24, Luxembourg
LU	Medernacherstrooss 10, Stegen, 9186, Luxembourg
LU	22 Rue de la Clef, 4534, Differdange
LU	Rue Karl Marx 20, 3521, Dudelange, Luxembourg
LU	4 Cité Breitfeld, Differdange
LU	Rue de Michelbouch 2, Mertzig
LU	37 Rue de la Croix, Diekirch, Luxembourg
LU	Place Roschten 9 Lintgen
LU	Rue de la Poste 1, Differdange, Luxembourg
LU	39 Rue Aloyse Kayser, Differdange, 4597
LU	Rue du Château 9, Bettange-sur-Mess
LU	Kuerzebösch 12 Wecker-Gare
LU	Rue Basse 73, Steinsel
LU	Grand-Rue 1, 3650, Kayl
LU	3A Rue de la Gaichel, 8469, Eischen
LU	13 Rue Jos Keup, Berdorf, Luxembourg
LU	Grand-Rue 63, Eischen, Luxembourg
LU	7 Rue Prince Guillaume, Ingeldorf
LU	Am Rousegaertchen 14 3924 Mondercange
LU	8 Duarrefstrooss, Leithum, 9970
LU	Cité Bommelscheuer 65 4953 Hautcharage
LU	43 Rue d'Arlon, Mersch, 7513
LU	49 Route de Luxembourg, Bettembourg
LU	3 Rue de la Gare, 3322, Bivange
LU	Chemin d'Arlon 5, 4964, Clemency
LU	38 Rue de la Croix, Soleuvre
LU	Route de Luxembourg 40, Mondorf-les-Bains, 5634, Luxembourg
LU	Rue Haute 20, Clemency, 4963
LU	14 Rue Henri Tudor, 4489, Belvaux
LU	11 An der Buregaass 9662 Kaundorf Luxembourg
LU	Rue des Franciscaines 4 1539 Luxembourg
LU	Rue Héierchen 20, Hautcharage
LU	8 Rue Ste. Barbe, 4512, Niederkorn
LU	17 Cité um Béinertchen, Hobscheid
LU	4 Rue de la Toison D'Or, Luxembourg
LU	Rue Eugène Mousset 17 Esch-sur-Alzette
LU	110 Route de Pétange, Niederkorn, 4645
LU	A Baaks 2, Bonnal
LU	9 Rue Paul Eyschen, Niederkorn, Luxembourg
LU	20 Rue du Genêt, Surré, 9687
LU	Montée Haute 10, Steinsel
LU	Um Aale Waasser 6, 9370, Gilsdorf
LU	20 Rue de la Montagne, 8386, Koerich
LU	22 Avenue des Archiducs, 1135, Luxembourg
LU	1 Rue Renert, Luxembourg, 2422
LU	Rue Jean Tasch 16 Emerange
LU	1 Rue de Lallange, Esch-sur-Alzette
LU	Rue de Neudorf 562, 2220, Luxembourg
LU	17 Rue des Prés, Helmsange
LU	64 Route de Holzem, Mamer, Luxembourg
LU	Rue de Pleitrange 13, Moutfort
LU	Rue Principale 50, Schuttrange, 5367
LU	52 Rue Klensch, Bettembourg
LU	6 Rue des Rochers, 9556, Wiltz
LU	Rue Nicolas Meyers 56, 4918, Bascharage
LU	Rue Willmar 18, Bettembourg, 3285
LU	9 Rue Prince Henri, Ettelbruck
LU	Rue de Neudorf 351, Luxembourg, 2221
LU	Grand-Rue 13 Bergem 3313
LU	Rue de la Paix 3, Dudelange, 3541
LU	Rue du Nord 13, Luxembourg
LU	Rue Pierre Thinnes 13, Luxembourg
LU	Schwaarzenhiwwelstrooss 31 Marnach 9763
LU	72 Rue de Lallange, 4201, Esch-sur-Alzette, Luxembourg
LU	Rue de Schio 14, Rodange
LU	Rue du Titelberg 59, Lamadelaine
LU	16 Grand-Rue, Luxembourg
LU	27 Rue Winkel, Canach
LU	28 Rue de la Gare Capellen 8325
LU	42 Rue Lentz, Dudelange, Luxembourg
LU	Maison 56, Asselborn, 9940
LU	121 Route d'Esch 4450 Belvaux
LU	Schierenerhaff 2 Schieren 9184 Luxembourg
LU	2 Am Duerf, Wahlhausen, 9841
LU	152 Route d'Esch Belvaux
LU	Rue Renaudin 6, Esch-sur-Alzette, Luxembourg
LU	Route de Mondorf 85, Bettembourg, 3260
LU	119 Avenue du Bois, Luxembourg, Luxembourg
LU	Rue des Prés 9, 4941, Bascharage
LU	Rue Pierre Neiertz 30 Soleuvre
LU	Rue Prince Henri 39, Ettelbruck, 9047, Luxembourg
LU	36 Rue du Moulin 4251 Esch-sur-Alzette
LU	46 Rue des Rochers Wiltz 9556
